from,tokenid,amount
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2511,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2511,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2511,106
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2511,108.12
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2511,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2512,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2512,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2512,106
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2512,109
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2513,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2513,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2513,106
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2513,109
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2514,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2514,100
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2514,110
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2514,114
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2514,122
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2515,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2516,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2517,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2518,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2519,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2521,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2522,100
0x418aC015229d8d06318E236C5676155252370846,2527,10
0x86004172760BEe3450E7A7d73Edb90Ed3E1d7e34,2528,100
0x9C2A28AB5a27a1346fE8B8b63f977222907f6815,2529,110
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,2533,100
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2535,100
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2535,102
0x7edB0CBfe1217Fe53Af0Fb871D92c1c627C6673C,2536,10
0x112d0E4Ac2514976dAf972255034018797c4514b,2537,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2538,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2539,100
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2541,100
0x0Bf2601A63A2Be2DAfE61A2784DF05b86E2382e3,2541,1
0x112d0E4Ac2514976dAf972255034018797c4514b,2541,111
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2541,122
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2542,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2542,111
0x112d0E4Ac2514976dAf972255034018797c4514b,2543,100
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2543,100
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2543,111
0x112d0E4Ac2514976dAf972255034018797c4514b,2543,122
0x112d0E4Ac2514976dAf972255034018797c4514b,2544,100
0x478bB98378Fa40c1cbC8abfDFe6029929fF3F854,2549,0
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2552,100
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2553,100
0x6F28A72AE21B8B0d2AC012fC6689332e6E3602D1,2553,150
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2553,225
0x6F28A72AE21B8B0d2AC012fC6689332e6E3602D1,2553,275
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,2553,350
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2553,469
0x6F28A72AE21B8B0d2AC012fC6689332e6E3602D1,2553,485
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2553,550
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,2553,500
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,2553,600
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2553,612
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,2553,625
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2553,638
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,2553,651
0x15354C9f64AB1D03e48E990Bb946069AD1212A11,2553,665
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2555,100
0x6F28A72AE21B8B0d2AC012fC6689332e6E3602D1,2555,110
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2558,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2559,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2559,111
0x112d0E4Ac2514976dAf972255034018797c4514b,2561,101
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2562,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2562,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2562,106
0x112d0E4Ac2514976dAf972255034018797c4514b,2562,109
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2563,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2563,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2563,106
0x112d0E4Ac2514976dAf972255034018797c4514b,2563,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2564,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2565,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2565,111
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2566,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2567,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2567,111
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2568,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2568,111
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2569,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2569,111
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2571,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2571,111
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2572,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2572,111
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2573,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2574,100
0x8a70111B322C1B9deD96d1Aa3422F5437e721f52,2574,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2574,106
0x8a70111B322C1B9deD96d1Aa3422F5437e721f52,2574,120
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,2574,125
0x8a70111B322C1B9deD96d1Aa3422F5437e721f52,2574,128
0x79Bb380204eCa626D6ce891dB397dBC9cf56dE64,2574,138
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2574,140
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2574,150
0x8a70111B322C1B9deD96d1Aa3422F5437e721f52,2574,140.76
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,2574,141
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,2574,163
0x79Bb380204eCa626D6ce891dB397dBC9cf56dE64,2574,168
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2574,175
0x79Bb380204eCa626D6ce891dB397dBC9cf56dE64,2574,200
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2574,215
0x79Bb380204eCa626D6ce891dB397dBC9cf56dE64,2574,250
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2574,300
0x79Bb380204eCa626D6ce891dB397dBC9cf56dE64,2574,350
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2574,400
0x79Bb380204eCa626D6ce891dB397dBC9cf56dE64,2574,480
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2575,100
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2575,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2575,106
0x8a70111B322C1B9deD96d1Aa3422F5437e721f52,2575,109
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2575,115
0x8a70111B322C1B9deD96d1Aa3422F5437e721f52,2575,118
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,2575,125
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2576,100
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2576,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2576,106
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2577,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2578,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2579,100
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,2579,106
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2581,100
0x51EADedCF4DaDf6dB1FBc4Db556638C3644Eb9f4,2582,1
0x51EADedCF4DaDf6dB1FBc4Db556638C3644Eb9f4,2582,1
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2584,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2584,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2586,110
0xe93A9A8F02e3a1c781FE50e36A5aB0189Dc8B3db,2587,169
0x6F28A72AE21B8B0d2AC012fC6689332e6E3602D1,2588,100
0x0CfFf52A266E68812ef4dF530eeE5C3def464286,2594,100
0x0CfFf52A266E68812ef4dF530eeE5C3def464286,2594,100
0x0CfFf52A266E68812ef4dF530eeE5C3def464286,2596,100
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,2598,101
0x7BF6B08C66f0B576Ed6e338896e8Ff06A5674dFE,2598,104
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,2598,111
0x7BF6B08C66f0B576Ed6e338896e8Ff06A5674dFE,2599,100
0x7BF6B08C66f0B576Ed6e338896e8Ff06A5674dFE,2602,100
0xB23dEb4285E169651b233c3808c2F8782E11810F,2603,100
0x418aC015229d8d06318E236C5676155252370846,2605,10
0x112d0E4Ac2514976dAf972255034018797c4514b,2608,100
0x0B10f3938442e4737F34548e4E932Ec773fE702C,2608,100
0x112d0E4Ac2514976dAf972255034018797c4514b,2609,100
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2612,100
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2613,100
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2614,100
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2615,100
0xAE8aeDcBbD12c4b4F25fBD60d11f395fb6B0a0A4,2616,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2617,110
0xa011b60A5BFBDbA5cBF0f3c022AC9a2bb9Bf7B5E,2619,100
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2621,100
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2622,100
0x7BF6B08C66f0B576Ed6e338896e8Ff06A5674dFE,2622,102
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2622,105
0xc595Be5fEd3313Cd2D93EEf17aA037502C46fba9,2622,150
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2622,160
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2622,200
0xc595Be5fEd3313Cd2D93EEf17aA037502C46fba9,2622,250
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2622,205
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2622,270
0xc595Be5fEd3313Cd2D93EEf17aA037502C46fba9,2622,300
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2622,310
0xc595Be5fEd3313Cd2D93EEf17aA037502C46fba9,2622,340
0x8762Be53BE8a3E4D27B4De1ff7E75765ff44eC86,2623,100
0xad62B22Cf6bCAF1dEd78BB3032f996f903011cd6,2627,100
0x924F60124543cbEcf77d06Cd0C33151D6b43e1a4,2627,110
0x71690F581E8F17096E2366CB50A38E43809ebE89,2628,100
0x71690F581E8F17096E2366CB50A38E43809ebE89,2629,50
0x71690F581E8F17096E2366CB50A38E43809ebE89,2629,100
0x71690F581E8F17096E2366CB50A38E43809ebE89,2631,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2631,104
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2631,104
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2631,104
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2631,104
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2631,104
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2632,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2633,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2634,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2634,105
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2635,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2636,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2636,105
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2637,100
0xA5A59ecC07Aa1F0Ec6F11d3a4A86E5aEA3832DDb,2637,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2637,106
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2638,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2638,105
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2639,100
0x6F28A72AE21B8B0d2AC012fC6689332e6E3602D1,2639,105
0xA5A59ecC07Aa1F0Ec6F11d3a4A86E5aEA3832DDb,2639,110
0xD5E64E6D8723Fb381E04844b8597678E9aca1eb7,2639,115
0xA5A59ecC07Aa1F0Ec6F11d3a4A86E5aEA3832DDb,2639,117.3
0xD5E64E6D8723Fb381E04844b8597678E9aca1eb7,2639,120
0xB3F039c970bcCF6Bc8b7e2f0C56c517287274531,2639,132
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2641,100
0xA5A59ecC07Aa1F0Ec6F11d3a4A86E5aEA3832DDb,2641,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2641,106
0xA5A59ecC07Aa1F0Ec6F11d3a4A86E5aEA3832DDb,2641,110
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2642,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2643,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2644,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2645,100
0xD5E64E6D8723Fb381E04844b8597678E9aca1eb7,2645,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2645,106
0xD5E64E6D8723Fb381E04844b8597678E9aca1eb7,2645,109
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2646,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2647,100
0xD5E64E6D8723Fb381E04844b8597678E9aca1eb7,2647,1
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2648,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2648,104
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2648,108
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2649,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2649,109
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2651,100
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,2651,105
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2651,110
0x26006b4FA460788B8d0a500285F616531196F33c,2651,112.2
0x26006b4FA460788B8d0a500285F616531196F33c,2651,112.2
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,2651,112.2
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2652,100
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,2652,105
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2652,115
0x26006b4FA460788B8d0a500285F616531196F33c,2652,108
0x26006b4FA460788B8d0a500285F616531196F33c,2652,117.3
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2652,129
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2652,141
0x26006b4FA460788B8d0a500285F616531196F33c,2652,131.58
0x26006b4FA460788B8d0a500285F616531196F33c,2652,143.82
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2652,158
0x26006b4FA460788B8d0a500285F616531196F33c,2652,161.16
0x26006b4FA460788B8d0a500285F616531196F33c,2652,161.16
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2652,201
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2653,100
0x26006b4FA460788B8d0a500285F616531196F33c,2653,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2653,106
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2654,100
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,2654,109
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2654,120
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2654,132
0x26006b4FA460788B8d0a500285F616531196F33c,2654,122
0x26006b4FA460788B8d0a500285F616531196F33c,2654,140
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2655,100
0x26006b4FA460788B8d0a500285F616531196F33c,2655,105
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2656,100
0x26006b4FA460788B8d0a500285F616531196F33c,2656,100
0x26006b4FA460788B8d0a500285F616531196F33c,2656,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2656,106
0x26006b4FA460788B8d0a500285F616531196F33c,2656,110
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2656,121
0x26006b4FA460788B8d0a500285F616531196F33c,2656,123.42
0x9F8A8EB49fB265310f2b8FF4D300bF4f230fF3AA,2656,1124
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2657,100
0x26006b4FA460788B8d0a500285F616531196F33c,2657,105
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2657,380
0x7633Ae31E314067a261bAd184F7AEc9F997b14f5,2657,388
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2658,100
0x26006b4FA460788B8d0a500285F616531196F33c,2658,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2658,106
0x26006b4FA460788B8d0a500285F616531196F33c,2658,108.12
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2658,125
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2659,100
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2659,105
0x26006b4FA460788B8d0a500285F616531196F33c,2659,108
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2659,112
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2661,100
0x26006b4FA460788B8d0a500285F616531196F33c,2661,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2661,106
0x26006b4FA460788B8d0a500285F616531196F33c,2661,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2662,100
0x26006b4FA460788B8d0a500285F616531196F33c,2662,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2662,106
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2662,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2663,100
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2663,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2663,106
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2663,108.12
0x26006b4FA460788B8d0a500285F616531196F33c,2663,110.29
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2663,112.5
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2664,100
0x26006b4FA460788B8d0a500285F616531196F33c,2664,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2664,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2664,106
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2664,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2665,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2665,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2665,106
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2665,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,2666,100
0x26006b4FA460788B8d0a500285F616531196F33c,2667,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2668,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2668,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2668,102
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2668,102
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2669,102
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2671,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2671,102
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2671,105
0xEeF93106cE64b9d3D9D76F82e6b60b43F9fC4d41,2671,105
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2672,100
0xEeF93106cE64b9d3D9D76F82e6b60b43F9fC4d41,2672,106
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2674,105
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2675,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2676,105
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2677,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2678,105
0x995428A70Ec7645F12A5176B2Dc62e7441dc064A,2683,1
0x995428A70Ec7645F12A5176B2Dc62e7441dc064A,2683,1
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2685,1
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2685,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2686,1
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2689,100
0x7b1356C22be696a086e953716388D727dC1D86BD,2689,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2689,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2689,100
0xB3ca8EAba1ABe56937369Eaf3004418C8cD39D43,2691,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2691,102
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2692,100
0x7b1356C22be696a086e953716388D727dC1D86BD,2693,100
0x7b1356C22be696a086e953716388D727dC1D86BD,2694,100
0x72053c74B49906cc7E75Ba502fFD624d5a35fF68,2696,3
0x72053c74B49906cc7E75Ba502fFD624d5a35fF68,2696,3
0x72053c74B49906cc7E75Ba502fFD624d5a35fF68,2696,3
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2697,100
0x7b1356C22be696a086e953716388D727dC1D86BD,2698,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2699,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2703,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2705,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2707,100
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,2708,103
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2711,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2712,100
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2713,100
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2713,102
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2713,112
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2714,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2717,100
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2718,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2718,110
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2718,115
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2718,120
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2718,125
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2718,130
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2718,133
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2718,166
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2724,100
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2724,105
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2724,110
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2724,115
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2724,120
0x36d0575F7BB23c7AE1e2F49B02437bfc9576cDa9,2724,125
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2724,150
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2725,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2726,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2727,100
0xA79c3de0ceb78f30Fa694c1feEe6032b52C498F0,2727,102
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2728,100
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2729,100
0xA8b57b2929f7aE6490915bD086A23Ad1844c94B1,2729,105
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2732,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2734,100
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2734,100
0x2F5fc65b9C6d1Fee8BA4ca23Fb2D7c363C95133C,2734,110
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2735,100
0x2F5fc65b9C6d1Fee8BA4ca23Fb2D7c363C95133C,2735,110
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2735,113
0x2F5fc65b9C6d1Fee8BA4ca23Fb2D7c363C95133C,2735,120
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2735,123
0x2F5fc65b9C6d1Fee8BA4ca23Fb2D7c363C95133C,2735,126
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,2735,129
0x2F5fc65b9C6d1Fee8BA4ca23Fb2D7c363C95133C,2735,135
0xC27A9a07DFdAD8f3a1Db1c06802D185557660f7F,2737,100
0xc88C3e2f1Ef6a805d2A48dDD32099E427E369c38,2737,100
0x439eaf16539Eb783871B619AAE317d91421aECDb,2738,5
0x439eaf16539Eb783871B619AAE317d91421aECDb,2738,10
0x439eaf16539Eb783871B619AAE317d91421aECDb,2738,50
0x92BB85Edb615d98C9c303f18201056B2aDEdDFb8,2744,100
0x71046B9A518e9Ebdf804A02870d16Da8c9ee6587,2752,100
0xB3ca8EAba1ABe56937369Eaf3004418C8cD39D43,2754,100
0x426378F07Fb65E3E8F8afc886c573D185A9AEEA7,2758,10
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,2759,100
0xbDF87dF83F005A96FbeF2a855888A07CF757692f,2762,1
0xbDF87dF83F005A96FbeF2a855888A07CF757692f,2762,5
